sale_id,date,amount
131,5/18/2016,-12.45751325
132,5/18/2016,-7.709164294
133,5/18/2016,-2.906270305
134,5/18/2016,-2.080056792
135,5/18/2016,-0.163206527
136,6/18/2016,-10.66399434
137,6/18/2016,-12.12366042
138,6/18/2016,-2.779360403
139,6/18/2016,-1.515255623
140,6/18/2016,-0.27984735
141,7/19/2016,-7.522243704
142,7/19/2016,-8.873095776
143,7/19/2016,-2.635609557
144,7/19/2016,-2.456534834
145,7/19/2016,-0.213584552
146,8/19/2016,-12.86356626
147,8/19/2016,-10.02974969
148,8/19/2016,-3.034672483
149,8/19/2016,-2.500152712
150,8/19/2016,-0.326470002
151,9/19/2016,-13.31115751
152,9/19/2016,-15.06310214
153,9/19/2016,-3.666581334
154,9/19/2016,-3.244124252
155,9/19/2016,-0.536174062
156,10/20/2016,21.54697415
157,10/20/2016,-7.504108919
158,10/20/2016,-1.439196112
159,10/20/2016,-3.155308152
160,10/20/2016,-0.027275722
161,11/20/2016,-7.340947136
162,11/20/2016,-8.242984428
163,11/20/2016,-2.326936361
164,11/20/2016,-1.856856999
165,11/20/2016,-0.21153564
166,12/21/2016,-6.449657104
167,12/21/2016,-2.276730943
168,12/21/2016,-1.671730593
169,12/21/2016,-3.126978771
170,12/21/2016,-0.116441373
171,1/15/2016,-69.10938936
172,1/15/2016,-38.9564658
173,1/15/2016,-22.02628251
174,1/15/2016,-17.27303193
175,1/15/2016,-1.546222729
176,2/15/2016,-84.00191886
177,2/15/2016,-50.28415596
178,2/15/2016,-27.26692421
179,2/15/2016,-21.20702986
180,2/15/2016,-1.060286319
181,3/17/2016,-95.7958714
182,3/17/2016,-51.13391653
183,3/17/2016,-27.19933724
184,3/17/2016,-24.00216815
185,3/17/2016,-1.931436534
186,4/17/2016,-67.04639821
187,4/17/2016,-75.90074465
188,4/17/2016,-33.22545307
189,4/17/2016,-18.77906519
190,4/17/2016,-0.686523978
191,5/18/2016,-80.51551147
192,5/18/2016,-45.02324106
193,5/18/2016,-28.71436215
194,5/18/2016,-14.64779846
195,5/18/2016,-0.423258929
196,6/18/2016,-60.33894796
197,6/18/2016,-29.48096566
198,6/18/2016,-29.29449284
199,6/18/2016,-19.91979103
200,6/18/2016,-1.287843383
201,7/19/2016,-44.69912658
202,7/19/2016,-60.86589267
203,7/19/2016,-26.901888
204,7/19/2016,-16.18256794
205,7/19/2016,-0.526820571
206,8/19/2016,-67.58558337
207,8/19/2016,-30.65084472
208,8/19/2016,-30.84874955
209,8/19/2016,-29.46274093
210,8/19/2016,-1.174176404
211,9/19/2016,-87.41394508
212,9/19/2016,-55.58998656
213,9/19/2016,-40.50874195
214,9/19/2016,-14.27905947
215,9/19/2016,-1.819412219
216,10/20/2016,-27.733251
217,10/20/2016,-12.81898716
218,10/20/2016,-30.55133075
219,10/20/2016,14.68821807
220,10/20/2016,-0.75410963
221,11/20/2016,-76.78305601
222,11/20/2016,-36.2881689
223,11/20/2016,-17.45080934
224,11/20/2016,-13.44233721
225,11/20/2016,-0.914905703
226,12/21/2016,-40.53975747
227,12/21/2016,-63.22082364
228,12/21/2016,-16.19028341
229,12/21/2016,-14.19608947
230,12/21/2016,-1.67278168
231,1/21/2017,-81.47723634
232,1/21/2017,-44.35145713
233,1/21/2017,-28.0557851
234,1/21/2017,-19.51706606
235,1/21/2017,-0.903496489
236,2/21/2017,-43.76603211
237,2/21/2017,-57.31881128
238,2/21/2017,-17.14148459
239,2/21/2017,-9.172213076
240,2/21/2017,-1.490908252
241,3/24/2017,-98.29505666
242,3/24/2017,-46.02894995
243,3/24/2017,-35.85744099
244,3/24/2017,-22.66537983
245,3/24/2017,-1.401814342
246,4/24/2017,-74.40472205
247,4/24/2017,-39.7780677
248,4/24/2017,-19.40214156
249,4/24/2017,-20.01180435
250,4/24/2017,-0.578370254
251,5/25/2017,-72.40717464
252,5/25/2017,-92.98910227
253,5/25/2017,-21.66872821
254,5/25/2017,-14.70433907
255,5/25/2017,-0.514628773
256,6/25/2017,-173.3947957
257,6/25/2017,-41.23717921
258,6/25/2017,-18.33173148
259,6/25/2017,-21.9203033
260,6/25/2017,-0.428559246
261,7/26/2017,-98.76264087
262,7/26/2017,-43.25205472
263,7/26/2017,-24.30426022
264,7/26/2017,-23.51120144
265,7/26/2017,-0.620112499
266,8/26/2017,-99.03673471
267,8/26/2017,-44.04064799
268,8/26/2017,-25.48336415
269,8/26/2017,-19.89840585
270,8/26/2017,-1.507779089
271,9/26/2017,-61.1719632
272,9/26/2017,-82.65897585
273,9/26/2017,-30.48311395
274,9/26/2017,-17.0871118
275,9/26/2017,-0.884042706
276,10/27/2017,-61.86047173
277,10/27/2017,-97.0576088
278,10/27/2017,-19.63347704
279,10/27/2017,-24.47041513
280,10/27/2017,-0.848962389
281,1/15/2016,-16.80200229
282,1/15/2016,-8.702218023
283,1/15/2016,-5.208798414
284,1/15/2016,-3.657130085
285,1/15/2016,-0.318357857
286,2/15/2016,-22.63797467
287,2/15/2016,-24.34885186
288,2/15/2016,-11.98594004
289,2/15/2016,-8.941655536
290,2/15/2016,-0.90378867
291,3/17/2016,-49.5039773
292,3/17/2016,-25.57315116
293,3/17/2016,-13.94079406
294,3/17/2016,-10.79376477
295,3/17/2016,-2.392629379
296,4/17/2016,-38.68779124
297,4/17/2016,-25.0427827
298,4/17/2016,-16.92457933
299,4/17/2016,-12.10620169
300,4/17/2016,-1.037089137
301,5/18/2016,-47.59299218
302,5/18/2016,-30.58760202
303,5/18/2016,-17.93177096
304,5/18/2016,-15.29438223
305,5/18/2016,-1.98907967
306,6/18/2016,-37.06461265
307,6/18/2016,-42.88466906
308,6/18/2016,-15.80429576
309,6/18/2016,-14.81552971
310,6/18/2016,-3.108946598
311,7/19/2016,-30.84629333
312,7/19/2016,-31.08041485
313,7/19/2016,-8.12474889
314,7/19/2016,-1.92511322
315,7/19/2016,-0.217361701
316,8/19/2016,-38.25295352
317,8/19/2016,-46.15576016
318,8/19/2016,-11.52364833
319,8/19/2016,-8.821060947
320,8/19/2016,-0.806666827
321,9/19/2016,-71.83858555
322,9/19/2016,-36.63615215
323,9/19/2016,-16.30941823
324,9/19/2016,-15.39933179
325,9/19/2016,-3.526628437
326,10/20/2016,102.776935
327,10/20/2016,-13.75874058
328,10/20/2016,-13.23642863
329,10/20/2016,-5.837441125
330,10/20/2016,-0.217883456
331,11/20/2016,-34.86484666
332,11/20/2016,-46.41788649
333,11/20/2016,-5.536589159
334,11/20/2016,-5.11702169
335,11/20/2016,-0.267019941
336,12/21/2016,-9.678208871
337,12/21/2016,-5.928213445
338,12/21/2016,-11.16905398
339,12/21/2016,-4.663421767
340,12/21/2016,-0.723806454
341,1/21/2017,-50.63903309
342,1/21/2017,-29.44397579
343,1/21/2017,-14.37268153
344,1/21/2017,-12.44391116
345,1/21/2017,-1.992813534
346,2/21/2017,-55.36814193
347,2/21/2017,-27.46517871
348,2/21/2017,-11.23416375
349,2/21/2017,-6.810227769
350,2/21/2017,-0.938344086
351,3/24/2017,-54.21862154
352,3/24/2017,-29.02558098
353,3/24/2017,-18.12245326
354,3/24/2017,-19.19650165
355,3/24/2017,-1.960475396
356,4/24/2017,-48.40609942
357,4/24/2017,-29.94279708
358,4/24/2017,-13.15309714
359,4/24/2017,-8.321602383
360,4/24/2017,-0.793701329
361,5/25/2017,-42.33627854
362,5/25/2017,-41.66427258
363,5/25/2017,-14.25309528
364,5/25/2017,-6.748661834
365,5/25/2017,-0.777956755
366,6/25/2017,-36.56036866
367,6/25/2017,-63.9227142
368,6/25/2017,-15.11536729
369,6/25/2017,-9.173426103
370,6/25/2017,-0.705507773
371,7/26/2017,-62.09207704
372,7/26/2017,-38.58830183
373,7/26/2017,-18.76338906
374,7/26/2017,-10.08284933
375,7/26/2017,-1.027381797
376,8/26/2017,-34.84509523
377,8/26/2017,-40.44899745
378,8/26/2017,-12.83896356
379,8/26/2017,-8.342626494
380,8/26/2017,-1.444768789
381,9/26/2017,-37.50482466
382,9/26/2017,-48.19524391
383,9/26/2017,-10.89641055
384,9/26/2017,-11.10062857
385,9/26/2017,-0.988798667
386,10/27/2017,-40.83699992
387,10/27/2017,-58.40491701
388,10/27/2017,-15.41910839
389,10/27/2017,-9.57473904
390,10/27/2017,-1.066503969
391,1/15/2016,-113.2443146
392,1/15/2016,-47.44767502
393,1/15/2016,-34.58272399
394,1/15/2016,-29.52506228
395,1/15/2016,-0.939679622
396,2/15/2016,-150.7936357
397,2/15/2016,-83.88699411
398,2/15/2016,-46.46809728
399,2/15/2016,-33.2396651
400,2/15/2016,-1.906497664
401,3/17/2016,-146.8530234
402,3/17/2016,-54.43117593
403,3/17/2016,-36.72517662
404,3/17/2016,-34.27855755
405,3/17/2016,-6.809588091
406,4/17/2016,-108.0831418
407,4/17/2016,-79.6373126
408,4/17/2016,-35.25692558
409,4/17/2016,-35.78273964
410,4/17/2016,-2.879256755
411,5/18/2016,-133.5294004
412,5/18/2016,-58.67395829
413,5/18/2016,-58.92735227
414,5/18/2016,-29.78032954
415,5/18/2016,-3.007414508
416,6/18/2016,-121.8466894
417,6/18/2016,-54.38464005
418,6/18/2016,-48.6370374
419,6/18/2016,-30.8062903
420,6/18/2016,-3.395883267
421,7/19/2016,-97.4563073
422,7/19/2016,-58.18513512
423,7/19/2016,-45.62788355
424,7/19/2016,-33.95355003
425,7/19/2016,-3.643012364
426,8/19/2016,-101.4437996
427,8/19/2016,-59.61367713
428,8/19/2016,-50.84433886
429,8/19/2016,-20.36851066
430,8/19/2016,-4.172015158
431,9/19/2016,-125.9411744
432,9/19/2016,-72.60536967
433,9/19/2016,-58.00660923
434,9/19/2016,-27.18229535
435,9/19/2016,-4.239424212
436,10/20/2016,-74.92458571
437,10/20/2016,12.41156362
438,10/20/2016,-33.67137974
439,10/20/2016,-89.66796959
440,10/20/2016,-1.459940379
441,11/20/2016,-131.8888789
442,11/20/2016,-58.92567787
443,11/20/2016,-36.15351066
444,11/20/2016,-30.62474587
445,11/20/2016,-2.782816015
446,12/21/2016,-124.3735981
447,12/21/2016,-61.14814524
448,12/21/2016,-25.73741399
449,12/21/2016,-13.92323663
450,12/21/2016,-1.341172783
451,1/21/2017,-104.0482005
452,1/21/2017,-42.45710432
453,1/21/2017,-50.80769093
454,1/21/2017,-35.5470187
455,1/21/2017,-4.496961092
456,2/21/2017,-93.52931559
457,2/21/2017,-50.818826
458,2/21/2017,-19.48497196
459,2/21/2017,-18.17759636
460,2/21/2017,-1.773525622
461,3/24/2017,-114.433097
462,3/24/2017,-58.87540643
463,3/24/2017,-52.28335027
464,3/24/2017,-25.77003583
465,3/24/2017,-1.158393514
466,4/24/2017,-78.83577123
467,4/24/2017,-43.63349389
468,4/24/2017,-24.51885194
469,4/24/2017,-31.26743967
470,4/24/2017,-3.070025007
471,5/25/2017,-94.225202
472,5/25/2017,-126.823516
473,5/25/2017,-31.84979065
474,5/25/2017,-20.40949252
475,5/25/2017,-0.741160594
476,6/25/2017,-99.66577972
477,6/25/2017,-84.34899022
478,6/25/2017,-31.98589112
479,6/25/2017,-21.71823244
480,6/25/2017,-1.899006797
481,7/26/2017,-123.2884934
482,7/26/2017,-37.855704
483,7/26/2017,-35.8268748
484,7/26/2017,-29.70658082
485,7/26/2017,-3.280255369
486,8/26/2017,-112.0654601
487,8/26/2017,-67.17555513
488,8/26/2017,-31.22366521
489,8/26/2017,-25.82461081
490,8/26/2017,-3.960024535
491,9/26/2017,-115.4871419
492,9/26/2017,-75.56036668
493,9/26/2017,-28.64370807
494,9/26/2017,-28.78863817
495,9/26/2017,-1.632982933
496,10/27/2017,-117.9833776
497,10/27/2017,-71.13891701
498,10/27/2017,-29.07165001
499,10/27/2017,-34.12710588
500,10/27/2017,-1.312472171
501,1/15/2016,-70.6811891
502,1/15/2016,-34.94085427
503,1/15/2016,-19.09990219
504,1/15/2016,-15.65622981
505,1/15/2016,-1.043403337
506,2/15/2016,-107.5902822
507,2/15/2016,-53.81891139
508,2/15/2016,-26.71249284
509,2/15/2016,-19.70130498
510,2/15/2016,-0.69616967
511,3/17/2016,-59.12305903
512,3/17/2016,-14.27169021
513,3/17/2016,-16.44453792
514,3/17/2016,-6.716208804
515,3/17/2016,-0.625501824
516,4/17/2016,-20.71302859
517,4/17/2016,-10.25058005
518,4/17/2016,-7.646040349
519,4/17/2016,-6.565230089
520,4/17/2016,-0.184637538
521,5/18/2016,-87.89756517
522,5/18/2016,-35.91536428
523,5/18/2016,-27.16315339
524,5/18/2016,-16.42800741
525,5/18/2016,-1.131623697
526,6/18/2016,-67.56329779
527,6/18/2016,-23.55120921
528,6/18/2016,-22.39050937
529,6/18/2016,-10.23276161
530,6/18/2016,-0.69411692
531,7/19/2016,-67.80738548
532,7/19/2016,-26.78088164
533,7/19/2016,-22.1410715
534,7/19/2016,-9.370093731
535,7/19/2016,-1.308286969
536,8/19/2016,-71.46586638
537,8/19/2016,-29.51785175
538,8/19/2016,-32.97786809
539,8/19/2016,-12.92422121
540,8/19/2016,-0.798498119
541,9/19/2016,-16.47753878
542,9/19/2016,-13.02329142
543,9/19/2016,-4.0256702
544,9/19/2016,-2.781258984
545,9/19/2016,-0.208517128
546,12/21/2016,-1.429422769
547,12/21/2016,2.405621547
548,12/21/2016,1.855237321
549,12/21/2016,0.09080133
550,2/21/2017,5.307711313
551,2/21/2017,1.55163598
552,2/21/2017,3.721690931
553,2/21/2017,0.048384064
554,2/21/2017,0.03975477
555,3/24/2017,-6.141642005
556,3/24/2017,-5.408403411
557,3/24/2017,-0.655039109
558,3/24/2017,-0.026079465
559,4/24/2017,8.215602812
560,4/24/2017,1.837609574
561,4/24/2017,0.65614889
562,4/24/2017,0.044829427
563,5/25/2017,-0.194479936
564,6/25/2017,1.280561194
565,7/26/2017,-0.555684465
566,7/26/2017,1.182239046
567,7/26/2017,-0.275226928
568,7/26/2017,0.016970533
569,7/26/2017,-0.006611254
570,8/26/2017,0.154830119
571,8/26/2017,0.043373166
572,8/26/2017,0.01989449
573,8/26/2017,0.015000576
574,8/26/2017,0.001163236
575,10/27/2017,-0.022701906
576,1/15/2016,-61.38788736
577,1/15/2016,-26.17015571
578,1/15/2016,-17.49800786
579,1/15/2016,-13.05124197
580,1/15/2016,-1.475851036
581,2/15/2016,-37.37584723
582,2/15/2016,-22.04132306
583,2/15/2016,-11.40565088
584,2/15/2016,-10.41361006
585,2/15/2016,-0.83409242
586,3/17/2016,-85.35334867
587,3/17/2016,-19.1402262
588,3/17/2016,-22.51077358
589,3/17/2016,-9.920840516
590,3/17/2016,-1.495226746
591,4/17/2016,-64.94448315
592,4/17/2016,-30.25890901
593,4/17/2016,-25.83440966
594,4/17/2016,-17.87094557
595,4/17/2016,-0.998416652
596,5/18/2016,-89.7789206
597,5/18/2016,-28.16907471
598,5/18/2016,-29.16375663
599,5/18/2016,-16.7630477
600,5/18/2016,-1.229537794
601,6/18/2016,-88.30237269
602,6/18/2016,-29.38385489
603,6/18/2016,-25.54596252
604,6/18/2016,-14.80521571
605,6/18/2016,-1.510515685
606,7/19/2016,-67.54600478
607,7/19/2016,-31.64925112
608,7/19/2016,-19.15548709
609,7/19/2016,-13.41863088
610,7/19/2016,-1.04285426
611,8/19/2016,-72.12196918
612,8/19/2016,-35.59637613
613,8/19/2016,-28.08552573
614,8/19/2016,-13.47911265
615,8/19/2016,-1.124900831
616,9/19/2016,-106.4934402
617,9/19/2016,-33.34401944
618,9/19/2016,-36.06308839
619,9/19/2016,-13.07977067
620,9/19/2016,-2.536564555
621,10/20/2016,-82.24205649
622,10/20/2016,25.70033543
623,10/20/2016,-59.28249706
624,10/20/2016,-20.47565113
625,10/20/2016,-0.356530211
626,11/20/2016,-140.6758972
627,11/20/2016,-67.38336694
628,11/20/2016,-26.97137047
629,11/20/2016,-23.70099823
630,11/20/2016,-1.746489258
631,12/21/2016,-80.94555753
632,12/21/2016,-30.73651331
633,12/21/2016,-20.10771679
634,12/21/2016,-11.36646597
635,12/21/2016,-0.394105118
636,1/21/2017,-61.67615282
637,1/21/2017,-29.98572316
638,1/21/2017,-22.21057896
639,1/21/2017,-14.19641948
640,1/21/2017,-1.485716919
641,2/21/2017,-61.41343646
642,2/21/2017,-32.17011106
643,2/21/2017,-10.44879683
644,2/21/2017,-12.06125985
645,2/21/2017,-1.518498892
646,3/24/2017,-85.89985185
647,3/24/2017,-21.51524123
648,3/24/2017,-16.48399314
649,3/24/2017,-9.824335365
650,3/24/2017,-1.629777846
651,4/24/2017,-43.07182413
652,4/24/2017,-13.99177763
653,4/24/2017,-11.85897031
654,4/24/2017,-9.300391629
655,4/24/2017,-0.392072285
656,5/25/2017,-50.7570975
657,5/25/2017,-14.17856765
658,5/25/2017,-14.10406732
659,5/25/2017,-10.06813028
660,5/25/2017,-0.389279855
661,6/25/2017,-75.15378474
662,6/25/2017,-26.39288832
663,6/25/2017,-12.89701677
664,6/25/2017,-14.40174726
665,6/25/2017,-0.66302011
666,7/26/2017,-72.19760147
667,7/26/2017,-19.56294818
668,7/26/2017,-21.04113949
669,7/26/2017,-10.89224868
670,7/26/2017,-1.169678645
671,8/26/2017,-89.65044677
672,8/26/2017,-16.59369095
673,8/26/2017,-19.85265149
674,8/26/2017,-9.086335248
675,8/26/2017,-1.033063648
676,9/26/2017,-72.75788172
677,9/26/2017,-18.82721003
678,9/26/2017,-31.59153744
679,9/26/2017,-16.4906463
680,9/26/2017,-0.640207859
681,10/27/2017,-94.24095755
682,10/27/2017,-18.11847075
683,10/27/2017,-22.58671872
684,10/27/2017,-15.08579555
685,10/27/2017,-0.895976112
686,1/15/2016,-86.41396612
687,1/15/2016,-44.14069584
688,1/15/2016,-22.70429681
689,1/15/2016,-23.39479092
690,1/15/2016,-0.837368595
691,2/15/2016,-94.02199392
692,2/15/2016,-40.53369193
693,2/15/2016,-29.81637479
694,2/15/2016,-23.77309431
695,2/15/2016,-0.858839841
696,3/17/2016,-125.9770533
697,3/17/2016,-41.22498832
698,3/17/2016,-26.63789141
699,3/17/2016,-25.46076065
700,3/17/2016,-3.277051721
701,4/17/2016,-86.67375967
702,4/17/2016,-59.67880553
703,4/17/2016,-33.5944664
704,4/17/2016,-18.03622895
705,4/17/2016,-1.842444507
706,5/18/2016,-106.0015451
707,5/18/2016,-31.97438801
708,5/18/2016,-35.56031027
709,5/18/2016,-29.42846908
710,5/18/2016,-1.54268252
711,6/18/2016,-88.9517097
712,6/18/2016,-36.18746391
713,6/18/2016,-30.45252071
714,6/18/2016,-23.88215735
715,6/18/2016,-3.229281509
716,7/19/2016,-76.23949642
717,7/19/2016,-42.83533723
718,7/19/2016,-22.08486918
719,7/19/2016,-20.51981039
720,7/19/2016,-1.587059171
721,8/19/2016,-113.6774513
722,8/19/2016,-57.04155843
723,8/19/2016,-43.69411546
724,8/19/2016,-24.08236359
725,8/19/2016,-2.555421888
726,9/19/2016,-120.2826173
727,9/19/2016,-68.4516626
728,9/19/2016,-50.68835458
729,9/19/2016,-31.05466535
730,9/19/2016,-4.473259501
731,10/20/2016,-66.78519619
732,10/20/2016,97.98088295
733,10/20/2016,-18.3179268
734,10/20/2016,-36.27490907
735,10/20/2016,-0.676519085
736,11/20/2016,-119.4311281
737,11/20/2016,-64.18395329
738,11/20/2016,-32.09072464
739,11/20/2016,-20.37451171
740,11/20/2016,-2.109135812
741,12/21/2016,-121.5929358
742,12/21/2016,-38.34082182
743,12/21/2016,-30.52952914
744,12/21/2016,-25.24425489
745,12/21/2016,-1.471866474
746,1/21/2017,-125.3129503
747,1/21/2017,-67.11987957
748,1/21/2017,-38.2593315
749,1/21/2017,-30.35314072
750,1/21/2017,-2.920622645
751,2/21/2017,-118.3166147
752,2/21/2017,-60.74596738
753,2/21/2017,-24.17536913
754,2/21/2017,-27.0261754
755,2/21/2017,-1.503528594
756,3/24/2017,-133.5691479
757,3/24/2017,-57.20064797
758,3/24/2017,-42.17614214
759,3/24/2017,-29.30564282
760,3/24/2017,-2.529258038
761,4/24/2017,-103.8309715
762,4/24/2017,-57.17383028
763,4/24/2017,-24.65893022
764,4/24/2017,-27.19947991
765,4/24/2017,-1.698250555
766,5/25/2017,-212.929142
767,5/25/2017,-70.78665078
768,5/25/2017,-30.27552796
769,5/25/2017,-32.10465743
770,5/25/2017,-1.655741364
771,6/25/2017,-144.234843
772,6/25/2017,-65.86550458
773,6/25/2017,-28.49511198
774,6/25/2017,-29.09766048
775,6/25/2017,-1.238656972
776,7/26/2017,-148.6839137
777,7/26/2017,-62.40326785
778,7/26/2017,-31.48345177
779,7/26/2017,-38.73808304
780,7/26/2017,-1.581237945
781,8/26/2017,-172.1137548
782,8/26/2017,-54.56245076
783,8/26/2017,-26.29792706
784,8/26/2017,-33.80291242
785,8/26/2017,-2.773625346
786,9/26/2017,-166.9354542
787,9/26/2017,-72.80489723
788,9/26/2017,-31.8638813
789,9/26/2017,-26.52728609
790,9/26/2017,-1.354065409
791,10/27/2017,-158.3091538
792,10/27/2017,-67.34806344
793,10/27/2017,-28.97961525
794,10/27/2017,-34.50017483
795,10/27/2017,-1.836502978
796,1/15/2016,-39.05338725
797,1/15/2016,-26.95236212
798,1/15/2016,-23.69470259
799,1/15/2016,-12.83892678
800,1/15/2016,-1.358590413
801,2/15/2016,-38.88819897
802,2/15/2016,-39.67769571
803,2/15/2016,-21.2798127
804,2/15/2016,-10.54709983
805,2/15/2016,-1.586660713
806,3/17/2016,-39.64039505
807,3/17/2016,-29.79513375
808,3/17/2016,-61.43960409
809,3/17/2016,-14.9041558
810,3/17/2016,-0.281586218
811,4/17/2016,-51.88749957
812,4/17/2016,-36.80755783
813,4/17/2016,-10.56298307
814,4/17/2016,-11.51423158
815,4/17/2016,-2.736516282
816,5/18/2016,-38.90769308
817,5/18/2016,-37.68587018
818,5/18/2016,-23.88665936
819,5/18/2016,-12.82833711
820,5/18/2016,-0.894092957
821,6/18/2016,-36.75978545
822,6/18/2016,-33.05881611
823,6/18/2016,-45.22632055
824,6/18/2016,-12.71994865
825,6/18/2016,-1.46747221
826,7/19/2016,-30.07571871
827,7/19/2016,-22.21157109
828,7/19/2016,-23.46071708
829,7/19/2016,-12.72228337
830,7/19/2016,-1.940991969
831,8/19/2016,-45.62773318
832,8/19/2016,-36.59259436
833,8/19/2016,-25.22886025
834,8/19/2016,-11.90831561
835,8/19/2016,-1.041959048
836,9/19/2016,-40.74455319
837,9/19/2016,-51.53206245
838,9/19/2016,-37.20227193
839,9/19/2016,-10.27485998
840,9/19/2016,-1.536827544
841,10/20/2016,-110.2395287
842,10/20/2016,48.1393726
843,10/20/2016,-28.93081537
844,10/20/2016,-11.49892984
845,10/20/2016,-0.402089649
846,11/20/2016,-56.90905116
847,11/20/2016,-29.30405258
848,11/20/2016,-21.92000721
849,11/20/2016,-10.1112898
850,11/20/2016,-0.931367912
851,12/21/2016,-31.46182864
852,12/21/2016,-46.76747476
853,12/21/2016,-12.24362414
854,12/21/2016,-5.407901113
855,12/21/2016,-1.933730752
856,1/21/2017,-23.65712298
857,1/21/2017,-27.37940155
858,1/21/2017,-21.65049172
859,1/21/2017,-10.78171118
860,1/21/2017,-0.346533761
861,2/21/2017,-19.93226948
862,2/21/2017,-48.11263863
863,2/21/2017,-23.48183483
864,2/21/2017,-16.19884928
865,2/21/2017,-1.6523441
866,3/24/2017,-49.09227669
867,3/24/2017,-57.38412929
868,3/24/2017,-19.45712705
869,3/24/2017,-22.43758828
870,3/24/2017,-1.475986708
871,4/24/2017,-25.07419769
872,4/24/2017,-34.53728056
873,4/24/2017,-37.78953975
874,4/24/2017,-9.152483806
875,4/24/2017,-0.454368116
876,5/25/2017,-22.09798581
